,,,X,Y,FA,Z,FACP
751,277500,-362500,,750,0,750,1
752,282500,-362500,,750,0,750,1
753,287500,-362500,,750,0,750,1
754,292500,-362500,,750,0,750,1
755,297500,-362500,,750,0,750,1
756,302500,-362500,,750,0,750,1
757,307500,-362500,,750,0,750,1
758,312500,-362500,,750,0,750,1
759,317500,-362500,,750,0,750,1
760,322500,-362500,,750,0,750,1
761,327500,-362500,,750,0,750,1
762,332500,-362500,,750,0,750,1
763,337500,-362500,,750,0,750,1
764,342500,-362500,,750,0,750,1
765,347500,-362500,,750,0,750,1
766,352500,-362500,,750,0,750,1
767,357500,-362500,,750,0,750,1
768,362500,-362500,,750,0,750,1
769,367500,-362500,,750,0,750,1
770,372500,-362500,,750,0,750,1
771,377500,-362500,,750,0,750,1
772,382500,-362500,,750,0,750,1
773,387500,-362500,,750,0,750,1
774,392500,-362500,,750,0,750,1
775,397500,-362500,,750,0,750,1
776,402500,-362500,,750,0,750,1
777,407500,-362500,,750,0,750,1
778,412500,-362500,,750,0,750,1
779,417500,-362500,,750,0,750,1
780,422500,-362500,,750,0,750,1
781,427500,-362500,,750,0,750,1
782,432500,-362500,,750,0,750,1
783,437500,-362500,,750,0,750,1
784,442500,-362500,,750,0,750,1
785,447500,-362500,,750,0,750,1
786,452500,-362500,,750,0,750,1
787,457500,-362500,,750,0,750,1
788,462500,-362500,,750,0,750,1
789,467500,-362500,,750,0,750,1
790,472500,-362500,,750,0,750,1
791,477500,-362500,,750,0,750,1
792,482500,-362500,,750,0,750,1
793,487500,-362500,,750,0,750,1
794,492500,-362500,,750,0,750,1
795,497500,-362500,,750,0,750,1
796,502500,-362500,,750,0,750,1
797,507500,-362500,,750,0,750,1
798,512500,-362500,,750,0,750,1
799,517500,-362500,,750,0,750,1
800,522500,-362500,,750,0,750,1
801,527500,-362500,,750,0,750,1
802,532500,-362500,,750,0,750,1
803,537500,-362500,,750,0,750,1
804,542500,-362500,,750,0,750,1
805,547500,-362500,,750,0,750,1
806,552500,-362500,,750,0,750,1
807,557500,-362500,,750,0,750,1
808,562500,-362500,,750,0,750,1
809,567500,-362500,,750,0,750,1
810,572500,-362500,,750,0,750,1
811,577500,-362500,,750,0,750,1
812,582500,-362500,,750,0,750,1
813,587500,-362500,,750,0,750,1
814,592500,-362500,,750,0,750,1
815,597500,-362500,,750,0,750,1
816,-757500,-367500,,750,0,750,1
817,-752500,-367500,,750,0,750,1
818,-747500,-367500,,750,0,750,1
819,-742500,-367500,,750,0,750,1
820,-737500,-367500,,750,0,750,1
821,-732500,-367500,,750,0,750,1
822,-727500,-367500,,750,0,750,1
823,-722500,-367500,,750,0,750,1
824,-717500,-367500,,750,0,750,1
825,-712500,-367500,,750,0,750,1
826,-707500,-367500,,750,0,750,1
827,-702500,-367500,,750,0,750,1
828,-697500,-367500,,750,0,750,1
829,-692500,-367500,,750,0,750,1
830,-687500,-367500,,750,0,750,1
831,-682500,-367500,,750,0,750,1
832,-677500,-367500,,750,0,750,1
833,-672500,-367500,,750,0,750,1
834,-667500,-367500,,750,0,750,1
835,-662500,-367500,,750,0,750,1
836,-657500,-367500,,750,0,750,1
837,-652500,-367500,,750,0,750,1
838,-647500,-367500,,750,0,750,1
839,-642500,-367500,,750,0,750,1
840,-637500,-367500,,750,0,750,1
841,-632500,-367500,,750,0,750,1
842,-627500,-367500,,750,0,750,1
843,-622500,-367500,,750,0,750,1
844,-617500,-367500,,750,0,750,1
845,-612500,-367500,,750,0,750,1
846,-607500,-367500,,750,0,750,1
847,-602500,-367500,,750,0,750,1
848,-597500,-367500,,750,0,750,1
849,-592500,-367500,,750,0,750,1
850,-587500,-367500,,750,0,750,1
851,-582500,-367500,,750,0,750,1
852,-577500,-367500,,750,0,750,1
853,-572500,-367500,,750,0,750,1
854,-567500,-367500,,750,0,750,1
855,-562500,-367500,,750,0,750,1
856,-557500,-367500,,750,0,750,1
857,-552500,-367500,,750,0,750,1
858,-547500,-367500,,750,0,750,1
859,-542500,-367500,,750,0,750,1
860,-537500,-367500,,750,0,750,1
861,-532500,-367500,,750,0,750,1
862,-527500,-367500,,750,0,750,1
863,-522500,-367500,,750,0,750,1
864,-517500,-367500,,750,0,750,1
865,-512500,-367500,,750,0,750,1
866,-507500,-367500,,750,0,750,1
867,-502500,-367500,,750,0,750,1
868,-497500,-367500,,750,0,750,1
869,-492500,-367500,,750,0,750,1
870,-487500,-367500,,750,0,750,1
871,-482500,-367500,,750,0,750,1
872,-477500,-367500,,750,0,750,1
873,-472500,-367500,,750,0,750,1
874,-467500,-367500,,750,0,750,1
875,-462500,-367500,,750,0,750,1
876,-457500,-367500,,750,0,750,1
877,-452500,-367500,,750,0,750,1
878,-447500,-367500,,750,0,750,1
879,-442500,-367500,,750,0,750,1
880,-437500,-367500,,750,0,750,1
881,-432500,-367500,,750,0,750,1
882,-427500,-367500,,750,0,750,1
883,-422500,-367500,,750,0,750,1
884,-417500,-367500,,750,0,750,1
885,-412500,-367500,,750,0,750,1
886,-407500,-367500,,750,0,750,1
887,-402500,-367500,,750,0,750,1
888,-397500,-367500,,750,0,750,1
889,-392500,-367500,,750,0,750,1
890,-387500,-367500,,750,0,750,1
891,-382500,-367500,,750,0,750,1
892,-377500,-367500,,750,0,750,1
893,-372500,-367500,,750,0,750,1
894,-367500,-367500,,750,0,750,1
895,-362500,-367500,,750,0,750,1
896,-357500,-367500,,750,0,750,1
897,-352500,-367500,,750,0,750,1
898,-347500,-367500,,750,0,750,1
899,-342500,-367500,,750,0,750,1
900,-337500,-367500,,750,0,750,1
901,-332500,-367500,,750,0,750,1
902,-327500,-367500,,750,0,750,1
903,-322500,-367500,,750,0,750,1
904,-317500,-367500,,750,0,750,1
905,-312500,-367500,,750,0,750,1
906,-307500,-367500,,750,0,750,1
907,-302500,-367500,,750,0,750,1
908,-297500,-367500,,750,0,750,1
909,-292500,-367500,,750,0,750,1
910,-287500,-367500,,750,0,750,1
911,-282500,-367500,,750,0,750,1
912,-277500,-367500,,750,0,750,1
913,-272500,-367500,,750,0,750,1
914,-267500,-367500,,750,0,750,1
915,-262500,-367500,,750,0,750,1
916,-257500,-367500,,750,0,750,1
917,-252500,-367500,,750,0,750,1
918,-247500,-367500,,750,0,750,1
919,-242500,-367500,,750,0,750,1
920,-237500,-367500,,750,0,750,1
921,-232500,-367500,,750,0,750,1
922,-227500,-367500,,750,0,750,1
923,-222500,-367500,,750,0,750,1
924,-217500,-367500,,750,0,750,1
925,-212500,-367500,,750,0,750,1
926,-207500,-367500,,750,0,750,1
927,-202500,-367500,,750,0,750,1
928,-197500,-367500,,750,0,750,1
929,-192500,-367500,,750,0,750,1
930,-187500,-367500,,750,0,750,1
931,-182500,-367500,,750,0,750,1
932,-177500,-367500,,750,0,750,1
933,-172500,-367500,,750,0,750,1
934,-167500,-367500,,750,0,750,1
935,-162500,-367500,,750,0,750,1
936,-157500,-367500,,750,0,750,1
937,-152500,-367500,,750,0,750,1
938,-147500,-367500,,750,0,750,1
939,-142500,-367500,,750,0,750,1
940,-137500,-367500,,750,0,750,1
941,-132500,-367500,,750,0,750,1
942,-127500,-367500,,750,0,750,1
943,-122500,-367500,,750,0,750,1
944,-117500,-367500,,750,0,750,1
945,-112500,-367500,,750,0,750,1
946,-107500,-367500,,750,0,750,1
947,-102500,-367500,,750,0,750,1
948,-97500,-367500,,750,0,750,1
949,-92500,-367500,,750,0,750,1
950,-87500,-367500,,750,0,750,1
951,-82500,-367500,,750,0,750,1
952,-77500,-367500,,750,0,750,1
953,-72500,-367500,,750,0,750,1
954,-67500,-367500,,750,0,750,1
955,-62500,-367500,,750,0,750,1
956,-57500,-367500,,750,0,750,1
957,-52500,-367500,,750,0,750,1
958,-47500,-367500,,750,0,750,1
959,-42500,-367500,,750,0,750,1
960,-37500,-367500,,750,0,750,1
961,-32500,-367500,,750,0,750,1
962,-27500,-367500,,750,0,750,1
963,-22500,-367500,,750,0,750,1
964,-17500,-367500,,750,0,750,1
965,-12500,-367500,,750,0,750,1
966,-7500,-367500,,750,0,750,1
967,-2500,-367500,,750,0,750,1
968,2500,-367500,,750,0,750,1
969,7500,-367500,,750,0,750,1
970,12500,-367500,,750,0,750,1
971,17500,-367500,,750,0,750,1
972,22500,-367500,,750,0,750,1
973,27500,-367500,,750,0,750,1
974,32500,-367500,,750,0,750,1
975,37500,-367500,,750,0,750,1
976,42500,-367500,,750,0,750,1
977,47500,-367500,,750,0,750,1
978,52500,-367500,,750,0,750,1
979,57500,-367500,,750,0,750,1
980,62500,-367500,,750,0,750,1
981,67500,-367500,,750,0,750,1
982,72500,-367500,,750,0,750,1
983,77500,-367500,,750,0,750,1
984,82500,-367500,,750,0,750,1
985,87500,-367500,,750,0,750,1
986,92500,-367500,,750,0,750,1
987,97500,-367500,,750,0,750,1
988,102500,-367500,,750,0,750,1
989,107500,-367500,,750,0,750,1
990,112500,-367500,,750,0,750,1
991,117500,-367500,,750,0,750,1
992,122500,-367500,,750,0,750,1
993,127500,-367500,,750,0,750,1
994,132500,-367500,,750,0,750,1
995,137500,-367500,,750,0,750,1
996,142500,-367500,,750,0,750,1
997,147500,-367500,,750,0,750,1
998,152500,-367500,,750,0,750,1
999,157500,-367500,,750,0,750,1
1000,162500,-367500,,750,0,750,1
1001,167500,-367500,,750,0,750,1
1002,172500,-367500,,750,0,750,1
1003,177500,-367500,,750,0,750,1
1004,182500,-367500,,750,0,750,1
1005,187500,-367500,,750,0,750,1
1006,192500,-367500,,750,0,750,1
1007,197500,-367500,,750,0,750,1
1008,202500,-367500,,750,0,750,1
1009,207500,-367500,,750,0,750,1
1010,212500,-367500,,750,0,750,1
1011,217500,-367500,,750,0,750,1
1012,222500,-367500,,750,0,750,1
1013,227500,-367500,,750,0,750,1
1014,232500,-367500,,750,0,750,1
1015,237500,-367500,,750,0,750,1
1016,242500,-367500,,750,0,750,1
1017,247500,-367500,,750,0,750,1
1018,252500,-367500,,750,0,750,1
1019,257500,-367500,,750,0,750,1
1020,262500,-367500,,750,0,750,1
1021,267500,-367500,,750,0,750,1
1022,272500,-367500,,750,0,750,1
1023,277500,-367500,,750,0,750,1
1024,282500,-367500,,750,0,750,1
1025,287500,-367500,,750,0,750,1
1026,292500,-367500,,750,0,750,1
1027,297500,-367500,,750,0,750,1
1028,302500,-367500,,750,0,750,1
1029,307500,-367500,,750,0,750,1
1030,312500,-367500,,750,0,750,1
1031,317500,-367500,,750,0,750,1
1032,322500,-367500,,750,0,750,1
1033,327500,-367500,,750,0,750,1
1034,332500,-367500,,750,0,750,1
1035,337500,-367500,,750,0,750,1
1036,342500,-367500,,750,0,750,1
1037,347500,-367500,,750,0,750,1
1038,352500,-367500,,750,0,750,1
1039,357500,-367500,,750,0,750,1
1040,362500,-367500,,750,0,750,1
1041,367500,-367500,,750,0,750,1
1042,372500,-367500,,750,0,750,1
1043,377500,-367500,,750,0,750,1
1044,382500,-367500,,750,0,750,1
1045,387500,-367500,,750,0,750,1
1046,392500,-367500,,750,0,750,1
1047,397500,-367500,,750,0,750,1
1048,402500,-367500,,750,0,750,1
1049,407500,-367500,,750,0,750,1
1050,412500,-367500,,750,0,750,1
1051,417500,-367500,,750,0,750,1
1052,422500,-367500,,750,0,750,1
1053,427500,-367500,,750,0,750,1
1054,432500,-367500,,750,0,750,1
1055,437500,-367500,,750,0,750,1
1056,442500,-367500,,750,0,750,1
1057,447500,-367500,,750,0,750,1
1058,452500,-367500,,750,0,750,1
1059,457500,-367500,,750,0,750,1
1060,462500,-367500,,750,0,750,1
1061,467500,-367500,,750,0,750,1
1062,472500,-367500,,750,0,750,1
1063,477500,-367500,,750,0,750,1
1064,482500,-367500,,750,0,750,1
1065,487500,-367500,,750,0,750,1
1066,492500,-367500,,750,0,750,1
1067,497500,-367500,,750,0,750,1
1068,502500,-367500,,750,0,750,1
1069,507500,-367500,,750,0,750,1
1070,512500,-367500,,750,0,750,1
1071,517500,-367500,,750,0,750,1
1072,522500,-367500,,750,0,750,1
1073,527500,-367500,,750,0,750,1
1074,532500,-367500,,750,0,750,1
1075,537500,-367500,,750,0,750,1
1076,542500,-367500,,750,0,750,1
1077,547500,-367500,,750,0,750,1
1078,552500,-367500,,750,0,750,1
1079,557500,-367500,,750,0,750,1
1080,562500,-367500,,750,0,750,1
1081,567500,-367500,,750,0,750,1
1082,572500,-367500,,750,0,750,1
1083,577500,-367500,,750,0,750,1
1084,582500,-367500,,750,0,750,1
1085,587500,-367500,,750,0,750,1
1086,592500,-367500,,750,0,750,1
1087,597500,-367500,,750,0,750,1
1088,-757500,-372500,,750,0,750,1
1089,-752500,-372500,,750,0,750,1
1090,-747500,-372500,,750,0,750,1
1091,-742500,-372500,,750,0,750,1
1092,-737500,-372500,,750,0,750,1
1093,-732500,-372500,,750,0,750,1
1094,-727500,-372500,,750,0,750,1
1095,-722500,-372500,,750,0,750,1
1096,-717500,-372500,,750,0,750,1
1097,-712500,-372500,,750,0,750,1
1098,-707500,-372500,,750,0,750,1
1099,-702500,-372500,,750,0,750,1
1100,-697500,-372500,,750,0,750,1
1101,-692500,-372500,,750,0,750,1
1102,-687500,-372500,,750,0,750,1
1103,-682500,-372500,,750,0,750,1
1104,-677500,-372500,,750,0,750,1
1105,-672500,-372500,,750,0,750,1
1106,-667500,-372500,,750,0,750,1
1107,-662500,-372500,,750,0,750,1
1108,-657500,-372500,,750,0,750,1
1109,-652500,-372500,,750,0,750,1
1110,-647500,-372500,,750,0,750,1
1111,-642500,-372500,,750,0,750,1
1112,-637500,-372500,,750,0,750,1
1113,-632500,-372500,,750,0,750,1
1114,-627500,-372500,,750,0,750,1
1115,-622500,-372500,,750,0,750,1
1116,-617500,-372500,,750,0,750,1
1117,-612500,-372500,,750,0,750,1
1118,-607500,-372500,,750,0,750,1
1119,-602500,-372500,,750,0,750,1
1120,-597500,-372500,,750,0,750,1
1121,-592500,-372500,,750,0,750,1
1122,-587500,-372500,,750,0,750,1
1123,-582500,-372500,,750,0,750,1
1124,-577500,-372500,,750,0,750,1
1125,-572500,-372500,,750,0,750,1
1126,-567500,-372500,,750,0,750,1
1127,-562500,-372500,,750,0,750,1
1128,-557500,-372500,,750,0,750,1
1129,-552500,-372500,,750,0,750,1
1130,-547500,-372500,,750,0,750,1
1131,-542500,-372500,,750,0,750,1
1132,-537500,-372500,,750,0,750,1
1133,-532500,-372500,,750,0,750,1
1134,-527500,-372500,,750,0,750,1
1135,-522500,-372500,,750,0,750,1
1136,-517500,-372500,,750,0,750,1
1137,-512500,-372500,,750,0,750,1
1138,-507500,-372500,,750,0,750,1
1139,-502500,-372500,,750,0,750,1
1140,-497500,-372500,,750,0,750,1
1141,-492500,-372500,,750,0,750,1
1142,-487500,-372500,,750,0,750,1
1143,-482500,-372500,,750,0,750,1
1144,-477500,-372500,,750,0,750,1
1145,-472500,-372500,,750,0,750,1
1146,-467500,-372500,,750,0,750,1
1147,-462500,-372500,,750,0,750,1
1148,-457500,-372500,,750,0,750,1
1149,-452500,-372500,,750,0,750,1
1150,-447500,-372500,,750,0,750,1
1151,-442500,-372500,,750,0,750,1
1152,-437500,-372500,,750,0,750,1
1153,-432500,-372500,,750,0,750,1
1154,-427500,-372500,,750,0,750,1
1155,-422500,-372500,,750,0,750,1
1156,-417500,-372500,,750,0,750,1
1157,-412500,-372500,,750,0,750,1
1158,-407500,-372500,,750,0,750,1
1159,-402500,-372500,,750,0,750,1
1160,-397500,-372500,,750,0,750,1
1161,-392500,-372500,,750,0,750,1
1162,-387500,-372500,,750,0,750,1
1163,-382500,-372500,,750,0,750,1
1164,-377500,-372500,,750,0,750,1
1165,-372500,-372500,,750,0,750,1
1166,-367500,-372500,,750,0,750,1
1167,-362500,-372500,,750,0,750,1
1168,-357500,-372500,,750,0,750,1
1169,-352500,-372500,,750,0,750,1
1170,-347500,-372500,,750,0,750,1
1171,-342500,-372500,,750,0,750,1
1172,-337500,-372500,,750,0,750,1
1173,-332500,-372500,,750,0,750,1
1174,-327500,-372500,,750,0,750,1
1175,-322500,-372500,,750,0,750,1
1176,-317500,-372500,,750,0,750,1
1177,-312500,-372500,,750,0,750,1
1178,-307500,-372500,,750,0,750,1
1179,-302500,-372500,,750,0,750,1
1180,-297500,-372500,,750,0,750,1
1181,-292500,-372500,,750,0,750,1
1182,-287500,-372500,,750,0,750,1
1183,-282500,-372500,,750,0,750,1
1184,-277500,-372500,,750,0,750,1
1185,-272500,-372500,,750,0,750,1
1186,-267500,-372500,,750,0,750,1
1187,-262500,-372500,,750,0,750,1
1188,-257500,-372500,,750,0,750,1
1189,-252500,-372500,,750,0,750,1
1190,-247500,-372500,,750,0,750,1
1191,-242500,-372500,,750,0,750,1
1192,-237500,-372500,,750,0,750,1
1193,-232500,-372500,,750,0,750,1
1194,-227500,-372500,,750,0,750,1
1195,-222500,-372500,,750,0,750,1
1196,-217500,-372500,,750,0,750,1
1197,-212500,-372500,,750,0,750,1
1198,-207500,-372500,,750,0,750,1
1199,-202500,-372500,,750,0,750,1
1200,-197500,-372500,,750,0,750,1
1201,-192500,-372500,,750,0,750,1
1202,-187500,-372500,,750,0,750,1
1203,-182500,-372500,,750,0,750,1
1204,-177500,-372500,,750,0,750,1
1205,-172500,-372500,,750,0,750,1
1206,-167500,-372500,,750,0,750,1
1207,-162500,-372500,,750,0,750,1
1208,-157500,-372500,,750,0,750,1
1209,-152500,-372500,,750,0,750,1
1210,-147500,-372500,,750,0,750,1
1211,-142500,-372500,,750,0,750,1
1212,-137500,-372500,,750,0,750,1
1213,-132500,-372500,,750,0,750,1
1214,-127500,-372500,,750,0,750,1
1215,-122500,-372500,,750,0,750,1
1216,-117500,-372500,,750,0,750,1
1217,-112500,-372500,,750,0,750,1
1218,-107500,-372500,,750,0,750,1
1219,-102500,-372500,,750,0,750,1
1220,-97500,-372500,,750,0,750,1
1221,-92500,-372500,,750,0,750,1
1222,-87500,-372500,,750,0,750,1
1223,-82500,-372500,,750,0,750,1
1224,-77500,-372500,,750,0,750,1
1225,-72500,-372500,,750,0,750,1
1226,-67500,-372500,,750,0,750,1
1227,-62500,-372500,,750,0,750,1
1228,-57500,-372500,,750,0,750,1
1229,-52500,-372500,,750,0,750,1
1230,-47500,-372500,,750,0,750,1
1231,-42500,-372500,,750,0,750,1
1232,-37500,-372500,,750,0,750,1
1233,-32500,-372500,,750,0,750,1
1234,-27500,-372500,,750,0,750,1
1235,-22500,-372500,,750,0,750,1
1236,-17500,-372500,,750,0,750,1
1237,-12500,-372500,,750,0,750,1
1238,-7500,-372500,,750,0,750,1
1239,-2500,-372500,,750,0,750,1
1240,2500,-372500,,750,0,750,1
1241,7500,-372500,,750,0,750,1
1242,12500,-372500,,750,0,750,1
1243,17500,-372500,,750,0,750,1
1244,22500,-372500,,750,0,750,1
1245,27500,-372500,,750,0,750,1
1246,32500,-372500,,750,0,750,1
1247,37500,-372500,,750,0,750,1
1248,42500,-372500,,750,0,750,1
1249,47500,-372500,,750,0,750,1
1250,52500,-372500,,750,0,750,1
1251,57500,-372500,,750,0,750,1
1252,62500,-372500,,750,0,750,1
1253,67500,-372500,,750,0,750,1
1254,72500,-372500,,750,0,750,1
1255,77500,-372500,,750,0,750,1
1256,82500,-372500,,750,0,750,1
1257,87500,-372500,,750,0,750,1
1258,92500,-372500,,750,0,750,1
1259,97500,-372500,,750,0,750,1
1260,102500,-372500,,750,0,750,1
1261,107500,-372500,,750,0,750,1
1262,112500,-372500,,750,0,750,1
1263,117500,-372500,,750,0,750,1
1264,122500,-372500,,750,0,750,1
1265,127500,-372500,,750,0,750,1
1266,132500,-372500,,750,0,750,1
1267,137500,-372500,,750,0,750,1
1268,142500,-372500,,750,0,750,1
1269,147500,-372500,,750,0,750,1
1270,152500,-372500,,750,0,750,1
1271,157500,-372500,,750,0,750,1
1272,162500,-372500,,750,0,750,1
1273,167500,-372500,,750,0,750,1
1274,172500,-372500,,750,0,750,1
1275,177500,-372500,,750,0,750,1
1276,182500,-372500,,750,0,750,1
1277,187500,-372500,,750,0,750,1
1278,192500,-372500,,750,0,750,1
1279,197500,-372500,,750,0,750,1
1280,202500,-372500,,750,0,750,1
1281,207500,-372500,,750,0,750,1
1282,212500,-372500,,750,0,750,1
1283,217500,-372500,,750,0,750,1
1284,222500,-372500,,750,0,750,1
1285,227500,-372500,,750,0,750,1
1286,232500,-372500,,750,0,750,1
1287,237500,-372500,,750,0,750,1
1288,242500,-372500,,750,0,750,1
1289,247500,-372500,,750,0,750,1
1290,252500,-372500,,750,0,750,1
1291,257500,-372500,,750,0,750,1
1292,262500,-372500,,750,0,750,1
1293,267500,-372500,,750,0,750,1
1294,272500,-372500,,750,0,750,1
1295,277500,-372500,,750,0,750,1
1296,282500,-372500,,750,0,750,1
1297,287500,-372500,,750,0,750,1
1298,292500,-372500,,750,0,750,1
1299,297500,-372500,,750,0,750,1
1300,302500,-372500,,750,0,750,1
1301,307500,-372500,,750,0,750,1
1302,312500,-372500,,750,0,750,1
1303,317500,-372500,,750,0,750,1
1304,322500,-372500,,750,0,750,1
1305,327500,-372500,,750,0,750,1
1306,332500,-372500,,750,0,750,1
1307,337500,-372500,,750,0,750,1
1308,342500,-372500,,750,0,750,1
1309,347500,-372500,,750,0,750,1
1310,352500,-372500,,750,0,750,1
1311,357500,-372500,,750,0,750,1
1312,362500,-372500,,750,0,750,1
1313,367500,-372500,,750,0,750,1
1314,372500,-372500,,750,0,750,1
1315,377500,-372500,,750,0,750,1
1316,382500,-372500,,750,0,750,1
1317,387500,-372500,,750,0,750,1
1318,392500,-372500,,750,0,750,1
1319,397500,-372500,,750,0,750,1
1320,402500,-372500,,750,0,750,1
1321,407500,-372500,,750,0,750,1
1322,412500,-372500,,750,0,750,1
1323,417500,-372500,,750,0,750,1
1324,422500,-372500,,750,0,750,1
1325,427500,-372500,,750,0,750,1
1326,432500,-372500,,750,0,750,1
1327,437500,-372500,,750,0,750,1
1328,442500,-372500,,750,0,750,1
1329,447500,-372500,,750,0,750,1
1330,452500,-372500,,750,0,750,1
1331,457500,-372500,,750,0,750,1
1332,462500,-372500,,750,0,750,1
1333,467500,-372500,,750,0,750,1
1334,472500,-372500,,750,0,750,1
1335,477500,-372500,,750,0,750,1
1336,482500,-372500,,750,0,750,1
1337,487500,-372500,,750,0,750,1
1338,492500,-372500,,750,0,750,1
1339,497500,-372500,,750,0,750,1
1340,502500,-372500,,750,0,750,1
1341,507500,-372500,,750,0,750,1
1342,512500,-372500,,750,0,750,1
1343,517500,-372500,,750,0,750,1
1344,522500,-372500,,750,0,750,1
1345,527500,-372500,,750,0,750,1
1346,532500,-372500,,750,0,750,1
1347,537500,-372500,,750,0,750,1
1348,542500,-372500,,750,0,750,1
1349,547500,-372500,,750,0,750,1
1350,552500,-372500,,750,0,750,1
1351,557500,-372500,,750,0,750,1
1352,562500,-372500,,750,0,750,1
1353,567500,-372500,,750,0,750,1
1354,572500,-372500,,750,0,750,1
1355,577500,-372500,,750,0,750,1
1356,582500,-372500,,750,0,750,1
1357,587500,-372500,,750,0,750,1
1358,592500,-372500,,750,0,750,1
1359,597500,-372500,,750,0,750,1
1360,-757500,-377500,,750,0,750,1
1361,-752500,-377500,,750,0,750,1
1362,-747500,-377500,,750,0,750,1
1363,-742500,-377500,,750,0,750,1
1364,-737500,-377500,,750,0,750,1
1365,-732500,-377500,,750,0,750,1
1366,-727500,-377500,,750,0,750,1
1367,-722500,-377500,,750,0,750,1
1368,-717500,-377500,,750,0,750,1
1369,-712500,-377500,,750,0,750,1
1370,-707500,-377500,,750,0,750,1
1371,-702500,-377500,,750,0,750,1
1372,-697500,-377500,,750,0,750,1
1373,-692500,-377500,,750,0,750,1
1374,-687500,-377500,,750,0,750,1
1375,-682500,-377500,,750,0,750,1
1376,-677500,-377500,,750,0,750,1
1377,-672500,-377500,,750,0,750,1
1378,-667500,-377500,,750,0,750,1
1379,-662500,-377500,,750,0,750,1
